rango,mapa_Abyss,mapa_Ascent,mapa_Bind,mapa_Breeze,mapa_Corrode,mapa_Fracture,mapa_Haven,mapa_Icebox,mapa_Lotus,mapa_Pearl,mapa_Split,mapa_Sunset,id_partida,kills,asistencias,muertes,headshots,subrango,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas,es_main,num_amigos,desconocidos
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,96729978-d878-490b-a840-7ba14f1366b1,1.0,2.0,5.0,1.0,3.0,40.846,0.0,1.0,0.0,0.0,5.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,f81841a7-01d8-45eb-81fc-edc5c2607a22,17.0,5.0,11.0,14.0,3.0,246.0,2.0,0.0,1.0,13.0,6.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,ee91e2de-32b2-4862-a3ba-551df2806247,21.0,8.0,14.0,10.0,2.0,254.083,0.0,2.0,1.0,13.0,11.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,bc49d6a0-bc6a-4d4c-8145-bde0ad4671d4,12.0,7.0,15.0,7.0,3.0,203.5,4.0,1.0,0.0,5.0,13.0,0.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223f8291-401f-4792-a0c2-769b5c8cbaa9,17.0,2.0,19.0,14.0,3.0,172.536,1.0,1.0,1.0,15.0,13.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,596ada9f-c8b1-408d-ac28-90af5f210bdd,22.0,4.0,21.0,17.0,3.0,236.0,3.0,1.0,0.0,12.0,14.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15284535-4403-466e-8973-2b373d1c35e1,21.0,4.0,13.0,17.0,3.0,274.762,2.0,0.0,1.0,13.0,8.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,417fd860-c7d3-48a2-8bc5-1489debc9aa6,16.0,7.0,12.0,10.0,3.0,191.636,0.0,0.0,2.0,13.0,9.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,188c13b7-ed9e-485e-99fa-2ea7a67ab9cf,15.0,9.0,14.0,16.0,3.0,186.167,1.0,0.0,1.0,13.0,11.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7bdecbfa-0ea6-48f3-a5eb-fd86ab7c9d75,15.0,7.0,10.0,12.0,3.0,201.095,1.0,1.0,2.0,13.0,8.0,0.0,1.0,3.0
