rango,mapa_Abyss,mapa_Ascent,mapa_Bind,mapa_Breeze,mapa_Corrode,mapa_Fracture,mapa_Haven,mapa_Icebox,mapa_Lotus,mapa_Pearl,mapa_Split,mapa_Sunset,id_partida,kills,asistencias,muertes,headshots,subrango,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas,es_main,num_amigos,desconocidos
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,ddaf3062-228d-4ddf-99c5-2a39aa72f3bc,14.0,5.0,15.0,14.0,3.0,181.762,1.0,0.0,0.0,8.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,07a0abb0-ec09-4e5a-b4de-ce90cfd1c831,19.0,11.0,26.0,16.0,3.0,224.577,2.0,4.0,0.0,12.0,14.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,635a6fdd-e06d-4561-8b29-8eb2b8eee7a2,15.0,9.0,15.0,14.0,2.0,219.579,1.0,1.0,1.0,13.0,6.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,09050e08-edc1-4453-b21f-037b88de3f2b,21.0,6.0,14.0,11.0,2.0,217.308,1.0,2.0,2.0,14.0,12.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2827b4ee-b772-4c20-9c7a-9b5ea0c55485,13.0,6.0,10.0,8.0,2.0,212.722,3.0,2.0,1.0,13.0,5.0,0.0,2.0,2.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14cddb62-bcac-467a-a7d6-f83cb476316a,16.0,4.0,13.0,9.0,2.0,229.25,1.0,1.0,2.0,13.0,7.0,0.0,2.0,2.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,f08a81d3-e6b2-4cae-a0f6-bf5ce6f8e909,9.0,1.0,13.0,3.0,3.0,177.0,2.0,1.0,0.0,1.0,13.0,0.0,2.0,2.0
6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,c78539c5-831a-4c6c-8ae9-7e2160ee8327,17.0,8.0,17.0,17.0,3.0,210.455,1.0,1.0,1.0,13.0,9.0,1.0,1.0,3.0
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,f1c6bf32-90a9-4e99-a25c-ecb8bf17c340,10.0,1.0,16.0,9.0,3.0,138.85,0.0,3.0,0.0,7.0,13.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1784552e-ca05-41a0-b2a0-558a25098d3f,14.0,1.0,10.0,11.0,2.0,249.188,3.0,0.0,1.0,13.0,3.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,c773fdce-47f6-4a01-8050-bd88561acf18,20.0,6.0,16.0,12.0,2.0,244.522,2.0,3.0,2.0,13.0,10.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,dc1d2a79-74ef-4a50-b028-5ab76fda9d0b,7.0,4.0,8.0,5.0,2.0,110.0,3.0,1.0,3.0,13.0,5.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c8b0a30e-e058-449d-acc3-1eba40991b90,13.0,7.0,6.0,10.0,3.0,250.533,3.0,1.0,1.0,13.0,2.0,0.0,1.0,3.0
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0321a62d-9ca8-47d6-b381-86e5bd128d95,16.0,2.0,14.0,16.0,3.0,216.455,1.0,1.0,2.0,13.0,9.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,847f89f9-f976-4223-9dc7-2d5b47e2a9de,27.0,4.0,15.0,20.0,3.0,299.708,4.0,2.0,3.0,13.0,11.0,1.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28db2cc7-bb05-49b4-9dd4-831af4e1b1df,17.0,6.0,23.0,14.0,3.0,223.042,2.0,1.0,4.0,13.0,11.0,0.0,1.0,3.0
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4dc4d310-6c4b-4110-8c58-85764e0e2d7b,10.0,6.0,17.0,7.0,3.0,164.4,3.0,3.0,0.0,7.0,13.0,0.0,0.0,4.0
