rango,mapa_Abyss,mapa_Ascent,mapa_Bind,mapa_Breeze,mapa_Corrode,mapa_Fracture,mapa_Haven,mapa_Icebox,mapa_Lotus,mapa_Pearl,mapa_Split,mapa_Sunset,id_partida,kills,asistencias,muertes,headshots,subrango,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas,es_main,num_amigos,desconocidos
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1bbe367b-aeb2-4f1d-9160-84163fc7e83d,8.0,5.0,19.0,4.0,2.0,130.381,1.0,1.0,0.0,8.0,13.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32fd6f23-6d77-45c6-8ef0-7037a0de5cc0,11.0,16.0,22.0,4.0,2.0,141.357,1.0,3.0,1.0,15.0,13.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95799edf-4ec3-4865-bd79-d759ad23bb01,21.0,14.0,21.0,5.0,2.0,207.3,0.0,3.0,0.0,14.0,16.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,a0be3300-259f-404b-ba43-425bb316260c,18.0,3.0,19.0,8.0,2.0,227.542,5.0,2.0,0.0,11.0,13.0,0.0,2.0,2.0
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00fa081a-0796-466b-a9f8-0fb5bc983aee,26.0,4.0,16.0,20.0,2.0,316.391,2.0,3.0,1.0,13.0,10.0,0.0,3.0,1.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fbbff0ae-0b9c-4e7b-901f-a71055f49015,20.0,7.0,20.0,16.0,2.0,213.357,3.0,4.0,1.0,14.0,14.0,1.0,0.0,4.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1df91289-61fd-4f9f-8937-92216e075af2,21.0,8.0,16.0,12.0,2.0,278.143,5.0,1.0,0.0,8.0,13.0,1.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66c8a419-a503-41ff-9422-4431ced30f11,19.0,3.0,14.0,10.0,2.0,245.45,0.0,3.0,0.0,7.0,13.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795d1ccf-b3b5-4691-acaa-c4c3b92e12d8,12.0,1.0,7.0,7.0,2.0,214.0,0.0,1.0,1.0,13.0,1.0,0.0,1.0,3.0
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,d606ec31-6800-4467-bde2-712fac77422e,20.0,2.0,10.0,4.0,2.0,295.412,3.0,0.0,1.0,13.0,4.0,0.0,0.0,4.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87ff8761-874b-447e-acfb-0b62095d8658,22.0,7.0,19.0,6.0,2.0,279.87,4.0,3.0,1.0,13.0,10.0,1.0,0.0,4.0
