rango,mapa_Abyss,mapa_Ascent,mapa_Bind,mapa_Breeze,mapa_Corrode,mapa_Fracture,mapa_Haven,mapa_Icebox,mapa_Lotus,mapa_Pearl,mapa_Split,mapa_Sunset,id_partida,kills,asistencias,muertes,headshots,subrango,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas,es_main,num_amigos,desconocidos
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,138f4118-a314-4096-a3b4-373b76c74fb6,12.0,10.0,23.0,11.0,3.0,158.077,5.0,5.0,1.0,14.0,12.0,1.0,0.0,4.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1cc6c1b3-e676-41c1-ae95-13fe9e011f4d,24.0,2.0,15.0,12.0,3.0,355.789,3.0,2.0,0.0,6.0,13.0,1.0,0.0,4.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4b3edb88-a8ed-4e7d-a2bc-f4bf6744f750,12.0,9.0,18.0,12.0,3.0,219.263,0.0,2.0,0.0,6.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7dae8cdf-2c75-4daa-b27a-ff40640d9542,14.0,3.0,8.0,6.0,3.0,231.706,2.0,0.0,1.0,13.0,4.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,da162e80-a02b-401c-baf5-099899a0b566,24.0,10.0,12.0,21.0,3.0,351.0,1.0,0.0,1.0,13.0,7.0,0.0,2.0,2.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,e02544c5-3fac-454b-9746-0f9433a88482,11.0,5.0,15.0,9.0,3.0,187.875,1.0,1.0,0.0,3.0,13.0,0.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35af2a73-ea00-4751-8dc7-3cb52e07f606,13.0,10.0,16.0,11.0,3.0,180.429,1.0,1.0,1.0,13.0,8.0,0.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7b00a0e0-8e83-4a3c-8558-33f11cf4d4d3,39.0,6.0,22.0,32.0,3.0,437.192,14.0,2.0,0.0,12.0,14.0,0.0,2.0,2.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,f03ad71c-7897-4530-8c12-2d848e9b9169,25.0,2.0,18.0,20.0,3.0,293.5,5.0,6.0,1.0,13.0,11.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36e1aa53-def0-4741-9abc-3e114487002b,2.0,3.0,8.0,2.0,3.0,64.6,0.0,1.0,0.0,2.0,6.0,0.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80249c36-b57e-465e-a2f9-960a71845958,15.0,3.0,21.0,12.0,3.0,154.875,3.0,1.0,0.0,11.0,13.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,639c0e15-b0d8-424d-a5f7-5791d8d4050a,29.0,4.0,18.0,21.0,3.0,368.19,5.0,1.0,1.0,13.0,8.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dd77cedf-6c7f-4ff2-8628-0daaef4938b2,18.0,4.0,19.0,14.0,3.0,216.708,5.0,2.0,0.0,11.0,13.0,0.0,0.0,4.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,028627f9-cd82-472d-86f7-927c0b1ad9f0,14.0,2.0,16.0,14.0,3.0,178.048,1.0,0.0,0.0,8.0,13.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,b7d713aa-05db-4abe-a46d-fe131928394f,15.0,10.0,18.0,14.0,3.0,202.65,1.0,0.0,1.0,13.0,7.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27d24c05-e803-43af-8059-39a7fe3e304f,18.0,3.0,18.0,30.0,3.0,248.19,7.0,5.0,0.0,8.0,13.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9974047c-f682-47bd-affd-215733e92bb1,16.0,6.0,19.0,12.0,3.0,222.5,8.0,3.0,1.0,13.0,9.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,629f1293-1a86-4d91-9a72-d6225b8da783,16.0,4.0,11.0,14.0,3.0,317.0,4.0,3.0,2.0,13.0,2.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0fad51a7-f330-4fc9-a7f4-88d9a2daff6d,16.0,5.0,13.0,12.0,3.0,187.545,3.0,1.0,1.0,13.0,9.0,0.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fd93f971-1833-4eae-8a7c-ab70f417eea7,14.0,13.0,20.0,11.0,3.0,193.292,0.0,1.0,0.0,11.0,13.0,0.0,2.0,2.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9ad46b8c-3035-4e06-a0f1-e45bacb75f72,15.0,3.0,17.0,14.0,3.0,226.25,0.0,3.0,0.0,7.0,13.0,1.0,0.0,4.0
