rango,mapa_Abyss,mapa_Ascent,mapa_Bind,mapa_Breeze,mapa_Corrode,mapa_Fracture,mapa_Haven,mapa_Icebox,mapa_Lotus,mapa_Pearl,mapa_Split,mapa_Sunset,id_partida,kills,asistencias,muertes,headshots,subrango,acs,fb,fd,racha,rondas_ganadas,rondas_perdidas,es_main,num_amigos,desconocidos
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,d034107a-37cd-4789-9a6e-69b9496e0e3d,15.0,9.0,15.0,8.0,1.0,303.588,3.0,6.0,0.0,4.0,13.0,0.0,3.0,1.0
4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5f3154c4-4862-4b92-a687-a833063aeb43,18.0,7.0,19.0,9.0,1.0,264.905,3.0,2.0,0.0,8.0,13.0,0.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4ca2af9c-4b00-42b5-8cd5-40f28908d28d,12.0,4.0,8.0,4.0,1.0,199.579,2.0,2.0,3.0,13.0,6.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,503a70f6-527c-4c01-bc90-2ef3b7f39931,14.0,7.0,14.0,7.0,1.0,286.875,5.0,3.0,0.0,3.0,13.0,1.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,89d6795c-c17e-40cc-845b-d8faca4f5121,25.0,3.0,14.0,12.0,1.0,378.105,6.0,2.0,0.0,6.0,13.0,1.0,4.0,0.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,87dba074-8141-4f21-8d13-8fa9c9f3eedc,34.0,4.0,12.0,14.0,1.0,429.955,4.0,1.0,1.0,13.0,9.0,1.0,4.0,0.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62c98dd2-a9d7-483d-9e3d-3823e7939b2f,18.0,4.0,14.0,8.0,1.0,289.474,1.0,1.0,0.0,6.0,13.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,a720fdba-ae12-44bd-b069-d061a8b28a93,18.0,5.0,15.0,5.0,1.0,262.714,1.0,1.0,0.0,8.0,13.0,0.0,1.0,3.0
4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6f196955-1794-42b4-8ae1-b9e3960d2615,15.0,12.0,14.0,13.0,1.0,229.6,2.0,1.0,1.0,13.0,7.0,1.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1b088ab7-944f-41f9-976b-5eaf6c9bd2de,19.0,3.0,13.0,4.0,1.0,268.667,6.0,2.0,2.0,13.0,8.0,0.0,1.0,3.0
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,029af2c3-6446-413d-a35e-11bcaa0f4d88,29.0,5.0,18.0,16.0,1.0,389.261,4.0,4.0,0.0,10.0,13.0,0.0,4.0,0.0
